Armenia,Spitak,40.8372222,44.2675018,1543
Armenia,Tashir,41.1244444,44.2819443,1522
Armenia,Tsovagyugh,40.6330556,44.9522209,1981
Armenia,Tsovinar,40.1608333,45.4538879,1916
Armenia,Vaghashen,40.1377778,45.3291664,1950
Armenia,Vanadzor,40.8127778,44.4883347,1320
Armenia,Vardenik,40.135,45.4363899,2031
Armenia,Vardenis,40.1805556,45.7283325,1944
Armenia,Vedi,39.9105556,44.7277794,919
Armenia,Verin Artashat,40.0005556,44.5849991,921
Armenia,Verin Getashen,40.1327778,45.2486115,1968
Armenia,Voskevaz,40.2797222,44.2949982,1035
Armenia,Vostan,39.9588889,44.559166,849
Armenia,Yeghvard,40.3216667,44.4813881,1335
Armenia,Yeranos,40.2080556,45.1861115,1963
Armenia,Yerevan,40.1811111,44.5136108,1002
Armenia,Zovuni,40.5108333,44.4288902,1852
Australia,Adelaide,-34.9333333,138.6000061,65
Australia,Albany,-35.0169444,117.8916702,85
Australia,Albury,-36.0833333,146.9166718,170
Australia,Alice Springs,-23.7,133.8833313,609
Australia,Armidale,-30.5166667,151.6499939,1014
Australia,Bacchus Marsh,-37.6833333,144.4499969,129
Australia,Ballarat,-37.5666667,143.8500061,465
Australia,Ballina,-28.8666667,153.5666656,1
Australia,Bendigo,-36.7666667,144.2833405,234
Australia,Bongaree,-27.0797222,153.1586151,1
Australia,Brisbane,-27.4679357,153.0280914,15
Australia,Broken Hill,-31.95,141.4333344,305
Australia,Broome,-17.9666667,122.2333298,-9999
Australia,Brunswick,-37.7666667,144.9666595,129
Australia,Buderim,-26.6833333,153.0500031,43
Australia,Bunbury,-33.3333333,115.6333313,1
Australia,Bundaberg,-24.85,152.3500061,7
Australia,Burnie,-41.0666667,145.9166718,1
Australia,Caboolture,-27.0833333,152.9499969,66
Australia,Cairns,-16.9166667,145.7666626,1
Australia,Caloundra,-26.8,153.1333313,1
Australia,Canberra,-35.2834625,149.128067,609
Australia,Cessnock,-32.8333333,151.3500061,152
Australia,Cleveland,-27.5333333,153.2666626,1
Australia,Coffs Harbour,-30.3,153.1333313,8
Australia,Crafers,-35,138.6999969,303
Australia,Craigieburn,-37.6,144.9499969,156
Australia,Cranbourne,-38.1,145.2833405,1
Australia,Darwin,-12.4611337,130.8418427,-9999
Australia,Deception Bay,-27.2,153.0333405,3
Australia,Devonport,-41.1666667,146.3500061,1
Australia,Dubbo,-32.25,148.6166687,304
Australia,Echuca,-36.1333333,144.75,73
